id,continent
13601,Antarctica
11075,Antarctica
72,Africa
29114,Antarctica
54132,Africa
53516,Africa
24529,Antarctica
21857,Antarctica
53942,Africa
11832,North America
30350,Asia
11479,Europe
24269,North America
8366,Antarctica
54947,Australia
53632,Asia
48082,Antarctica
54806,Antarctica
29542,Antarctica
52395,Asia
8476,Antarctica
40459,Africa
23880,North America
31357,Europe
46564,Antarctica
52043,Africa
14619,Antarctica
31371,North America
49666,Africa
20407,Antarctica
53217,Africa
15995,Antarctica
9611,Antarctica
10615,Antarctica
19182,Antarctica
55735,Africa
21848,Antarctica
29305,Antarctica
19494,Antarctica
53428,Africa
12443,Australia
24612,Antarctica
16097,Antarctica
2150,Antarctica
5096,Asia
53129,Africa
9858,Antarctica
29022,Antarctica
22553,Africa
54048,Africa
14651,North America
29441,Antarctica
1678,Antarctica
13417,Antarctica
56651,Africa
28998,Antarctica
6631,Australia
20994,Antarctica
20554,Antarctica
28143,Antarctica
26362,Antarctica
9085,Antarctica
55287,Asia
2454,Antarctica
51738,North America
50302,Antarctica
22573,Australia
21797,Antarctica
35587,Asia
53871,Africa
48246,Antarctica
12339,North America
47783,Antarctica
26507,Antarctica
53790,Asia
16934,Asia
11036,Antarctica
39764,Africa
32825,Africa
3975,Antarctica
14602,Antarctica
4665,Antarctica
19151,Antarctica
56479,Asia
4768,Antarctica
26277,Antarctica
5043,Europe
7581,Asia
55654,Asia
21883,Antarctica
10724,Antarctica
38560,Africa
56801,Africa
28567,Antarctica
54608,Asia
22460,Antarctica
6662,North America
20263,Antarctica
48230,Antarctica
46495,Antarctica
53527,Africa
7893,Antarctica
14238,Antarctica
56231,Asia
10166,Africa
12237,North America
54607,Africa
22428,Antarctica
1603,Antarctica
9863,Antarctica
18560,Antarctica
19150,Antarctica
8232,Antarctica
2023,Antarctica
49870,Antarctica
16780,Australia
54659,Africa
28960,Antarctica
16692,Asia
30628,Antarctica
49556,Africa
19087,Antarctica
38547,Africa
11136,Antarctica
30231,Antarctica
20768,Antarctica
24436,Antarctica
40649,Africa
23452,Asia
52954,Africa
7955,Antarctica
27066,Antarctica
7843,Antarctica
38453,Africa
18822,Europe
1645,Antarctica
20591,Antarctica
10309,Antarctica
19893,Antarctica
12938,Antarctica
39802,Africa
24541,Antarctica
26657,Antarctica
12509,Antarctica
28972,Antarctica
15940,Antarctica
26206,Antarctica
1682,Antarctica
13042,Antarctica
5883,Africa
39273,Africa
15403,Asia
6694,Asia
28118,Antarctica
29803,Antarctica
12964,Antarctica
12741,North America
3686,Antarctica
4521,Antarctica
50532,Antarctica
55478,Asia
11743,Africa
27895,Antarctica
45011,Asia
51757,Africa
13775,Antarctica
55954,Africa
47949,Antarctica
18339,Antarctica
7045,Asia
8427,Antarctica
52316,Africa
18272,Antarctica
5348,North America
50357,Antarctica
16344,Antarctica
4683,Antarctica
20026,Antarctica
21191,Antarctica
4680,Antarctica
22370,North America
19078,Antarctica
9216,Antarctica
49498,South America
9947,Antarctica
28169,Antarctica
3652,Antarctica
39677,Africa
18550,Antarctica
16561,Antarctica
28574,Antarctica
56669,South America
16286,Antarctica
52253,Africa
26553,Antarctica
1897,Antarctica
14033,Antarctica
49554,Africa
421,North America
23593,Asia
13157,Antarctica
10652,Antarctica
30707,Antarctica
52980,North America
7323,Asia
790,Antarctica
21168,Antarctica
24683,Antarctica
11284,Antarctica
20690,Antarctica
21406,Antarctica
20378,Antarctica
25228,Antarctica
56258,Asia
15621,Antarctica
16494,Antarctica
21008,Antarctica
1425,Antarctica
5283,Australia
21594,Antarctica
7299,Asia
51913,Asia
34044,Asia
21478,Antarctica
14318,Antarctica
51375,Africa
13677,Antarctica
28929,Antarctica
29328,Antarctica
16772,Australia
7448,Asia
5896,Africa
18465,Antarctica
23479,North America
57182,South America
47982,Antarctica
10558,Antarctica
4061,Antarctica
50346,Antarctica
52431,Asia
50209,Antarctica
940,Antarctica
13642,Antarctica
38575,Africa
51406,Asia
57335,South America
51924,Asia
4469,Antarctica
23300,Asia
28036,Antarctica
22425,Antarctica
48203,Antarctica
40764,Africa
49034,Africa
8207,Antarctica
8136,Antarctica
11951,Australia
24304,Antarctica
6190,Africa
53562,Africa
541,Antarctica
6888,Asia
56709,South America
38207,Africa
50731,Africa
28513,Antarctica
11083,Antarctica
25897,Antarctica
46453,Antarctica
28820,Antarctica
27885,Antarctica
10204,Antarctica
53792,Asia
29370,Antarctica
8904,Antarctica
16068,Antarctica
205,Africa
23935,Antarctica
2281,North America
14194,Antarctica
23747,North America
341,Africa
24859,Africa
51236,Africa
1593,Antarctica
20823,Antarctica
17855,Africa
11787,Africa
21989,Antarctica
56998,Africa
20471,Antarctica
24372,Antarctica
18747,Antarctica
30043,Antarctica
11208,Europe
52419,Asia
48404,Antarctica
18142,Antarctica
25246,Antarctica
8664,Antarctica
29451,Antarctica
14633,Antarctica
21253,Antarctica
56193,Asia
33630,Africa
53450,Africa
29787,Antarctica
26076,Antarctica
5829,Africa
22076,Antarctica
14530,Antarctica
3381,Antarctica
20971,Antarctica
675,Antarctica
51269,Africa
21450,Antarctica
53919,Africa
40229,Africa
40442,Africa
25971,Antarctica
19451,Antarctica
11970,Australia
50029,Antarctica
51314,Africa
54997,Africa
13448,Antarctica
13947,Antarctica
28761,Antarctica
8165,Antarctica
16916,North America
357,Africa
21239,Antarctica
10713,Antarctica
28858,Antarctica
26046,Antarctica
16519,Antarctica
54631,South America
4939,South America
50312,Antarctica
39721,Africa
22562,Australia
10840,Asia
40595,Africa
6814,Asia
6267,Africa
28755,Antarctica
13521,Antarctica
38812,Africa
23737,Europe
25810,Antarctica
54356,Africa
22750,North America
6823,Asia
13898,Antarctica
16323,Antarctica
50036,Antarctica
34555,Asia
39939,Africa
27206,Antarctica
4217,Antarctica
4524,Antarctica
8755,Antarctica
26795,Antarctica
10611,Antarctica
55994,Africa
3845,Antarctica
51996,Asia
18308,Antarctica
1864,Antarctica
16202,Antarctica
50437,Antarctica
27253,Antarctica
53201,Africa
326,Africa
25633,Antarctica
35513,Asia
29923,Antarctica
14100,Antarctica
30670,Antarctica
23267,Asia
55872,Africa
25119,Antarctica
6741,Asia
30612,Antarctica
57152,Africa
46418,Antarctica
11226,Antarctica
24554,Antarctica
37888,Africa
6171,Africa
18143,Antarctica
22469,Antarctica
1497,Antarctica
47772,Antarctica
30060,Antarctica
40189,Africa
56007,Africa
25644,Antarctica
433,Asia
24228,Australia
22043,Antarctica
29353,Antarctica
7773,Asia
15905,Antarctica
28739,Antarctica
8951,Antarctica
13123,Antarctica
14353,Antarctica
13372,Antarctica
15287,Antarctica
3940,Antarctica
16434,Antarctica
19358,Antarctica
39734,Africa
49869,Antarctica
53026,Africa
40462,Africa
7124,Asia
39341,Africa
51156,Africa
52319,Africa
26196,Antarctica
39407,Africa
16394,Antarctica
18498,Antarctica
56878,Africa
4970,Antarctica
21943,Antarctica
27071,Antarctica
38870,Africa
5023,Africa
16390,Antarctica
4446,Antarctica
11451,North America
29112,Antarctica
13400,Antarctica
48358,Antarctica
9535,Antarctica
25181,Antarctica
24460,Antarctica
25347,Antarctica
52780,Asia
29471,Antarctica
29429,Antarctica
16356,Antarctica
20547,Antarctica
18975,Antarctica
49590,Africa
55097,Africa
7404,Asia
51736,Africa
19386,Antarctica
16011,Antarctica
12279,North America
27022,Antarctica
20109,Antarctica
55059,Africa
50202,Antarctica
1335,Antarctica
22283,Antarctica
55526,Africa
51580,Africa
46669,Antarctica
51403,Asia
15561,Antarctica
7573,Asia
48502,Antarctica
39246,Africa
54193,Africa
38613,Africa
45924,Asia
16797,Antarctica
8234,Antarctica
18254,Antarctica
48656,Africa
9825,Antarctica
1860,Antarctica
1046,Antarctica
39893,Africa
7207,Asia
51291,Africa
33592,Africa
7311,Asia
1765,Antarctica
18468,Antarctica
16911,Australia
4695,Antarctica
9903,Antarctica
18072,Asia
38573,Africa
46562,Antarctica
54826,Antarctica
28491,Antarctica
49425,Africa
4330,Antarctica
55201,Africa
35483,Africa
6705,Asia
1254,Antarctica
54885,Africa
54378,Africa
29910,Antarctica
54819,Antarctica
671,Antarctica
50506,Antarctica
13460,Antarctica
5730,Africa
16383,Antarctica
27029,Antarctica
14024,Antarctica
1126,Antarctica
24946,Africa
29945,Antarctica
10782,Antarctica
10063,North America
8741,Antarctica
21612,Antarctica
29132,Antarctica
18026,Europe
49934,Antarctica
15261,Antarctica
21976,Antarctica
23296,Asia
22130,Antarctica
23825,Africa
28883,Antarctica
7431,Asia
29113,Antarctica
29967,Antarctica
22395,Asia
24896,Africa
12410,North America
45875,Asia
1061,Antarctica
26554,Antarctica
19746,Antarctica
25063,Antarctica
53042,Africa
24846,Africa
28935,Antarctica
6095,Africa
50175,Antarctica
52987,Africa
22760,North America
23772,Asia
29409,Antarctica
18134,Antarctica
19797,Antarctica
11323,Antarctica
47782,Antarctica
11754,Africa
9045,Antarctica
51140,Africa
57179,South America
29690,Antarctica
9769,Antarctica
12763,Europe
367,Africa
16270,Antarctica
4613,Antarctica
23183,Africa
57222,Africa
8096,Antarctica
24020,North America
40276,Africa
4539,Antarctica
1954,Antarctica
29405,Antarctica
6661,North America
230,Africa
51668,Asia
10793,Antarctica
6613,Antarctica
18701,Antarctica
29500,Antarctica
21564,Antarctica
29599,Antarctica
11789,Africa
28277,Antarctica
6645,North America
23483,Africa
7316,Asia
18952,Antarctica
16677,Antarctica
17018,Africa
13434,Antarctica
23161,South America
56480,Asia
10594,Antarctica
40590,Africa
21053,Antarctica
11642,Africa
19575,Antarctica
50975,Australia
29753,Antarctica
47362,Asia
56707,South America
22637,North America
56170,South America
51682,Asia
8414,Antarctica
20820,Antarctica
53417,Africa
6954,Asia
46998,Antarctica
12220,Africa
5017,North America
16009,Antarctica
20683,Antarctica
35692,Asia
29080,Antarctica
2280,North America
19480,Antarctica
51650,Asia
50210,Antarctica
53722,Africa
2631,Antarctica
23445,Asia
495,Antarctica
12465,Europe
1064,Antarctica
33561,Africa
21358,Antarctica
48593,Asia
31369,North America
25698,Antarctica
15502,Antarctica
48336,Antarctica
48968,Asia
8425,Antarctica
5855,Africa
56802,Africa
30099,Antarctica
27919,Antarctica
18721,Antarctica
923,Antarctica
50540,Antarctica
46628,Antarctica
18046,North America
55833,Africa
28882,Antarctica
29063,Antarctica
24727,Antarctica
15320,Antarctica
32126,Africa
9220,Antarctica
45977,North America
23106,South America
7386,Asia
34562,Asia
51535,Africa
25131,Antarctica
7011,Asia
15726,Antarctica
20748,Antarctica
48103,Antarctica
10628,Antarctica
20070,Antarctica
1720,Antarctica
26672,Antarctica
22000,Antarctica
40289,Africa
56954,Africa
39789,Africa
30042,Antarctica
39073,Africa
18875,North America
19719,Antarctica
731,Antarctica
22699,North America
8957,Antarctica
24806,Africa
50687,Africa
22775,North America
55277,Asia
47223,Africa
25274,Antarctica
56917,Africa
54208,Africa
27934,Antarctica
27404,Antarctica
8119,Antarctica
629,Antarctica
11318,Antarctica
2629,Antarctica
52468,Africa
16442,Antarctica
22443,Antarctica
25816,Antarctica
53070,Africa
53545,Africa
13287,Antarctica
28863,Antarctica
15564,Antarctica
544,Antarctica
12502,Antarctica
20632,Antarctica
18217,Antarctica
55618,South America
11137,Antarctica
24376,Antarctica
35718,Asia
23166,South America
54018,Africa
1631,Antarctica
19239,Antarctica
13556,Antarctica
38221,Africa
30226,Antarctica
12748,Europe
951,Antarctica
29083,Antarctica
23651,North America
22501,Antarctica
50125,Antarctica
38529,Africa
20037,Antarctica
25065,Antarctica
1430,Antarctica
50132,Antarctica
25008,Africa
21761,Antarctica
22779,North America
1109,Antarctica
27250,Antarctica
27855,Antarctica
22112,Antarctica
35568,Asia
33787,Asia
11611,Africa
21275,Antarctica
53577,Africa
25900,Antarctica
20615,Antarctica
50762,North America
8168,Antarctica
35574,Asia
50652,Antarctica
54128,Africa
55278,Asia
21260,Antarctica
46894,Antarctica
57291,South America
24562,Antarctica
7614,Asia
14312,Antarctica
20032,Antarctica
15656,Antarctica
56058,Africa
24273,North America
26563,Antarctica
10543,Antarctica
3866,Antarctica
56492,Asia
11370,Antarctica
5314,Asia
30559,Asia
45532,Africa
27480,Antarctica
26259,Antarctica
55816,Africa
20814,Antarctica
44817,Europe
29291,Antarctica
21047,Antarctica
52398,Asia
22690,North America
38994,Africa
18610,Antarctica
52219,Africa
8527,Antarctica
55496,Asia
22322,Antarctica
34550,Asia
26256,Antarctica
52845,Africa
22228,Antarctica
26470,Antarctica
12320,North America
7493,Asia
28948,Antarctica
48211,Antarctica
13934,Antarctica
22757,North America
21424,Antarctica
56537,Africa
16625,Europe
8020,Antarctica
48571,Asia
27234,Antarctica
51862,Asia
2165,Antarctica
55396,Africa
40666,Africa
17050,Africa
47752,Antarctica
54278,Africa
15453,North America
5690,Africa
13455,Antarctica
10400,Antarctica
49532,Africa
18646,Antarctica
4622,Antarctica
46507,Antarctica
2645,Antarctica
26707,Antarctica
26468,Antarctica
5177,Asia
23640,Australia
8837,Antarctica
65,Africa
23542,Asia
28390,Antarctica
11218,Antarctica
55371,Antarctica
20504,Antarctica
34025,Asia
49553,Africa
56064,Africa
25986,Antarctica
25434,Antarctica
56580,Africa
55113,Africa
6881,Asia
24092,North America
15850,Antarctica
22742,North America
56827,Africa
20242,Antarctica
57223,Africa
50255,Antarctica
5835,Africa
35597,Asia
50685,Africa
38208,Africa
50342,Antarctica
39964,Africa
38431,Africa
13999,Antarctica
18869,South America
4072,Antarctica
23758,North America
12513,Antarctica
48281,Antarctica
5417,North America
23405,Asia
52193,Africa
54982,Africa
10535,Antarctica
25262,Antarctica
21820,Antarctica
18205,Antarctica
14459,Antarctica
55284,Asia
13696,Antarctica
4837,Antarctica
24369,Antarctica
21574,Antarctica
5834,Africa
55864,Africa
54801,Antarctica
9966,Antarctica
51538,Africa
40422,Africa
51589,Europe
425,Europe
25787,Antarctica
54796,Africa
48225,Antarctica
18005,Australia
28242,Antarctica
4883,Asia
9240,Antarctica
45010,Africa
56474,Asia
56379,South America
49138,Africa
2104,Antarctica
54991,Africa
11691,Africa
21771,Antarctica
4038,Antarctica
17042,Africa
16427,Antarctica
29741,Antarctica
45888,Asia
19271,Antarctica
45846,Asia
6121,Africa
40004,Africa
20089,Antarctica
5695,Africa
25998,Antarctica
7125,Asia
49469,Africa
2259,Antarctica
20039,Antarctica
29654,Antarctica
12614,Antarctica
22387,Asia
12756,Africa
14994,Antarctica
56638,South America
16712,North America
22094,Antarctica
49824,Antarctica
7960,Antarctica
23317,Asia
25345,Antarctica
24578,Antarctica
4491,Antarctica
21741,Antarctica
50707,Africa
23125,North America
5123,Antarctica
7387,Asia
26832,Antarctica
29964,Antarctica
20211,Antarctica
5228,Australia
8021,Antarctica
46953,Antarctica
22647,North America
20373,Antarctica
8944,Antarctica
21271,Antarctica
16987,Australia
25759,Antarctica
49889,Antarctica
52281,Africa
1771,Antarctica
5895,Africa
10823,Antarctica
51257,Africa
47856,Antarctica
16338,Antarctica
52932,Africa
7572,Asia
3578,Antarctica
26622,Antarctica
50816,Africa
57198,South America
24521,Antarctica
25479,Antarctica
6094,Africa
20549,Antarctica
16830,Australia
13202,Antarctica
28654,Antarctica
21958,Antarctica
5158,North America
7091,Asia
29721,Antarctica
51058,Africa
5122,Africa
30586,Antarctica
16743,Australia
56353,Asia
45975,Africa
21791,Antarctica
18633,Antarctica
24505,Antarctica
14941,Antarctica
55962,Africa
55001,Africa
24923,Africa
22326,Antarctica
38957,Africa
52859,Australia
22190,Antarctica
20203,Antarctica
10184,North America
40469,Africa
18545,Antarctica
20343,Antarctica
19924,Antarctica
52172,Africa
50378,Antarctica
860,Antarctica
1391,Antarctica
14999,Antarctica
28311,Antarctica
23555,Asia
14656,North America
20304,Antarctica
27468,Antarctica
53764,Africa
6777,Asia
249,Africa
39233,Africa
23611,Asia
53346,Africa
19963,Antarctica
12812,Antarctica
30591,Antarctica
52097,Africa
25776,Antarctica
16990,Australia
55137,Africa
53261,Africa
9583,Antarctica
13672,Antarctica
4640,Antarctica
51282,Africa
1692,Antarctica
54240,Africa
27334,Antarctica
47761,Antarctica
30569,Antarctica
8493,Antarctica
47951,Antarctica
4193,Antarctica
3676,Antarctica
20122,Antarctica
5952,Africa
12644,Antarctica
24455,Antarctica
30722,Africa
21411,Antarctica
6541,Africa
40174,Africa
46427,Antarctica
40753,Africa
4272,Antarctica
3584,Antarctica
19007,Antarctica
18631,Antarctica
13046,Antarctica
55105,Africa
16673,Antarctica
13302,Antarctica
10380,Antarctica
51138,Africa
39691,Africa
56815,Africa
1969,Antarctica
26385,Antarctica
17743,Africa
11148,Antarctica
4223,Antarctica
12137,Asia
8012,Antarctica
9253,Antarctica
583,Antarctica
9440,Antarctica
8605,Antarctica
48191,Antarctica
15610,Antarctica
6825,Asia
5146,Australia
24884,Africa
5008,North America
21060,Antarctica
11511,Africa
19241,Antarctica
56378,South America
3957,Antarctica
35564,Asia
15699,Antarctica
7147,Asia
15404,Australia
14364,Antarctica
38980,Africa
24550,Antarctica
38816,Africa
44811,Europe
26602,Antarctica
5003,North America
54248,Africa
53857,Africa
29414,Antarctica
29592,Antarctica
15475,North America
5309,South America
4015,Antarctica
1956,Antarctica
22677,North America
14179,Antarctica
16814,Antarctica
19108,Antarctica
49657,Africa
2601,Antarctica
51225,Africa
265,Africa
21439,Antarctica
56798,Africa
55167,Africa
39837,Africa
14993,Antarctica
7307,Asia
26686,Antarctica
9366,Antarctica
18625,Antarctica
18829,North America
28354,Antarctica
55647,Asia
19781,Antarctica
13304,Antarctica
19493,Antarctica
13474,Antarctica
29897,Antarctica
30450,Europe
29880,Antarctica
12351,Africa
48137,Antarctica
50910,North America
45926,Asia
14437,Antarctica
20756,Antarctica
5197,North America
40354,Africa
54500,South America
21076,Antarctica
39503,Africa
52645,South America
31282,Africa
20082,Antarctica
28575,Antarctica
51867,Asia
26049,Antarctica
13793,Antarctica
7939,Antarctica
55501,Asia
31341,Africa
23688,North America
18318,Antarctica
18797,Europe
14955,Antarctica
22598,Africa
14683,North America
27266,Antarctica
5679,Africa
57060,Africa
5297,North America
19778,Antarctica
8311,Antarctica
12904,Antarctica
51368,Africa
51925,Asia
25248,Antarctica
23175,North America
30366,Asia
55408,Asia
10413,Antarctica
28842,Antarctica
6503,Africa
51994,Asia
21032,Antarctica
6933,Asia
24071,Asia
14606,Antarctica
39517,Africa
16307,Antarctica
7554,Asia
11079,Antarctica
30700,Antarctica
40224,Africa
56963,Africa
19011,Antarctica
51316,Africa
57078,Africa
46791,Antarctica
48116,Antarctica
5021,North America
355,Africa
56350,Asia
57319,South America
6057,Africa
18054,Africa
19118,Antarctica
19516,Antarctica
14560,Antarctica
18196,Antarctica
26934,Antarctica
8497,Antarctica
22073,Antarctica
20101,Antarctica
10878,Antarctica
26189,Antarctica
8630,Antarctica
29302,Antarctica
5374,North America
16989,South America
298,Africa
48147,Antarctica
1714,Antarctica
1621,Antarctica
29773,Antarctica
46522,Antarctica
5367,North America
40522,Africa
6280,Africa
27921,Antarctica
50631,Antarctica
29224,Antarctica
15602,Antarctica
13791,Antarctica
10504,Antarctica
28965,Antarctica
26621,Antarctica
48079,Antarctica
6621,North America
26580,Antarctica
13325,Antarctica
1509,Antarctica
57334,South America
45747,Africa
13194,Antarctica
20329,Antarctica
19324,Antarctica
28017,Antarctica
25499,Antarctica
24958,Africa
27108,Antarctica
56835,Africa
21893,Antarctica
73,Africa
18484,Antarctica
12248,North America
13700,Antarctica
46457,Antarctica
25795,Antarctica
19131,Antarctica
24902,Africa
12300,Africa
14644,North America
9386,Antarctica
8388,Antarctica
16015,Antarctica
23723,North America
34042,Asia
4938,Asia
55876,Africa
55081,Africa
18817,South America
55486,Asia
10223,Antarctica
54367,Africa
29628,Antarctica
7531,Asia
33084,Africa
48422,Antarctica
18123,Antarctica
54112,Africa
13692,Antarctica
4977,North America
25150,Antarctica
9210,Antarctica
12253,Asia
45937,Asia
8420,Antarctica
54221,Africa
24889,Africa
33851,Asia
33773,Asia
19708,Antarctica
20599,Antarctica
3436,Antarctica
53454,Africa
1615,Antarctica
52586,Asia
16146,Antarctica
40661,Africa
56388,Africa
22411,Antarctica
21751,Antarctica
24029,Europe
10816,Antarctica
18970,Antarctica
10190,Antarctica
14857,Antarctica
13617,Antarctica
51105,Africa
51050,Asia
11174,Antarctica
16776,Antarctica
56488,Asia
23606,Africa
35611,Asia
28925,Antarctica
15673,Antarctica
4568,Antarctica
53460,Africa
2000,Antarctica
5699,Africa
29821,Antarctica
50711,Africa
228,Africa
15579,Antarctica
55197,Africa
7582,Asia
50667,Antarctica
30435,Africa
15862,Antarctica
13568,Antarctica
51507,Africa
51599,Asia
9175,Antarctica
25544,Antarctica
21222,Antarctica
48582,Asia
11228,Antarctica
51389,Africa
14419,Antarctica
4419,Antarctica
39417,Africa
25125,Antarctica
48634,Asia
50391,Antarctica
26163,Antarctica
11352,Antarctica
15473,Australia
56566,North America
13341,Antarctica
2664,Antarctica
54632,South America
6604,Asia
23547,Asia
16979,Australia
40146,Africa
15840,Antarctica
49958,Antarctica
15899,Antarctica
28671,Antarctica
19944,Antarctica
8064,Antarctica
55762,North America
24588,Antarctica
18000,Asia
1696,Antarctica
21343,Antarctica
52931,Africa
50372,Antarctica
4829,Antarctica
12972,Antarctica
25450,Antarctica
49413,Africa
20503,Antarctica
4378,Antarctica
447,Africa
50415,Antarctica
15651,Antarctica
19727,Antarctica
19086,Antarctica
26379,Antarctica
7982,Antarctica
56784,Africa
29830,Antarctica
13726,Antarctica
25797,Antarctica
56177,South America
39860,Africa
18751,Antarctica
11529,Africa
8804,Antarctica
16902,Asia
54338,Africa
53318,Africa
26820,Antarctica
26619,Antarctica
48682,South America
17933,Europe
633,Antarctica
2069,Antarctica
51703,Asia
30485,North America
53441,Africa
26232,Antarctica
25938,Antarctica
2094,Antarctica
38986,Africa
13105,Antarctica
245,Africa
14074,Antarctica
19441,Antarctica
57422,Africa
46996,Antarctica
8000,Antarctica
349,Africa
50623,Antarctica
39581,Africa
53574,Asia
584,Antarctica
39640,Africa
22661,North America
18340,Antarctica
56053,Africa
18459,Antarctica
53273,Africa
45580,Africa
7375,Asia
5603,Africa
15495,Europe
54036,Africa
56073,Africa
13863,Antarctica
21326,Antarctica
53037,Africa
46990,Antarctica
9434,Antarctica
28402,Antarctica
24852,Africa
4723,Antarctica
11443,Africa
52096,Africa
28144,Antarctica
50942,Asia
9843,Antarctica
6583,Africa
8439,Antarctica
26801,Antarctica
11677,Africa
9904,Antarctica
5556,Africa
50173,Antarctica
26608,Antarctica
26065,Antarctica
50491,Antarctica
22458,Antarctica
5395,North America
29461,Antarctica
26482,Antarctica
9615,Antarctica
8706,Antarctica
24759,Africa
30109,Antarctica
10626,Antarctica
7285,Asia
53584,Africa
18329,Antarctica
14418,Antarctica
44841,Europe
26606,Antarctica
8354,Antarctica
51102,Africa
49795,Antarctica
25748,Antarctica
40018,Africa
45891,Asia
46930,Antarctica
28729,Antarctica
48140,Antarctica
7834,Antarctica
11981,Australia
25985,Antarctica
9019,Antarctica
16887,Asia
57333,South America
54869,Africa
54656,Africa
51593,Asia
14328,Antarctica
54593,Africa
25925,Antarctica
24429,Antarctica
28499,Antarctica
7628,Asia
38597,Africa
14447,Antarctica
24059,Asia
6126,Africa
20979,Antarctica
53530,Africa
13153,Antarctica
6938,Asia
23465,Antarctica
54988,Africa
26605,Antarctica
14549,Antarctica
9605,Antarctica
22178,Antarctica
45565,Africa
13957,Antarctica
21286,Antarctica
4664,Antarctica
28123,Antarctica
26033,Antarctica
13331,Antarctica
19947,Antarctica
12538,Antarctica
3429,Antarctica
11783,Africa
30545,Asia
50361,Antarctica
53956,Africa
50459,Antarctica
12792,Antarctica
14048,Antarctica
55555,Asia
815,Antarctica
33516,Africa
45898,Asia
13402,Antarctica
21855,Antarctica
55891,Africa
12342,Asia
30526,Asia
5284,North America
1097,Antarctica
15942,Antarctica
20760,Antarctica
49633,Africa
7040,Asia
54296,Africa
23515,Asia
15910,Antarctica
14665,North America
27300,Antarctica
21909,Antarctica
11833,North America
55837,Africa
18149,Antarctica
2254,Antarctica
29552,Antarctica
9577,Antarctica
14607,Antarctica
47753,Antarctica
51841,Africa
54637,South America
2674,Antarctica
23168,North America
5971,Africa
33579,Africa
56309,Africa
54029,Africa
51193,Africa
5422,Australia
1568,Antarctica
40241,Africa
21496,Antarctica
30273,Antarctica
56233,Asia
26529,Antarctica
16590,Antarctica
2097,Antarctica
48007,Antarctica
316,Africa
10142,Australia
9522,Antarctica
22483,Antarctica
16195,Antarctica
40282,Africa
38800,Africa
26981,Antarctica
30738,Africa
5141,North America
29486,Antarctica
19165,Antarctica
56548,Antarctica
50919,Asia
23657,North America
57008,Africa
4122,Antarctica
56853,Africa
7705,Antarctica
20788,Antarctica
4468,Antarctica
6378,Africa
18232,Antarctica
16173,Antarctica
26447,Antarctica
18525,Antarctica
27903,Antarctica
38118,Africa
20262,Antarctica
25334,Antarctica
9423,Antarctica
8831,Antarctica
53380,Africa
30596,Antarctica
29678,Antarctica
20899,Antarctica
52962,North America
27368,Antarctica
4013,Antarctica
57301,South America
50226,Antarctica
40364,Africa
40185,Africa
21160,Antarctica
22793,Asia
5955,Africa
26543,Antarctica
47768,Antarctica
22579,Australia
24199,
18137,Antarctica
24346,Asia
5644,Africa
14390,Antarctica
26195,Antarctica
26715,Antarctica
30455,North America
11388,Antarctica
6098,Africa
48482,Antarctica
48378,Antarctica
30467,North America
11876,North America
51755,Africa
2335,Asia
13904,Antarctica
29566,Antarctica
40408,Africa
20688,Antarctica
35548,Asia
8276,Antarctica
11578,Africa
8782,Antarctica
20362,Antarctica
24480,Antarctica
22535,Antarctica
20918,Antarctica
19845,Antarctica
24098,Asia
4791,Antarctica
6995,Asia
20045,Antarctica
6608,Antarctica
28569,Antarctica
23115,Asia
16062,Antarctica
53403,Africa
20566,Antarctica
20506,Antarctica
24215,North America
53126,Africa
29799,Antarctica
2545,Antarctica
9982,Antarctica
40386,Africa
6765,Asia
26266,Antarctica
29185,Antarctica
24301,Antarctica
19006,Antarctica
56659,South America
10742,Antarctica
35553,Asia
14398,Antarctica
6272,Africa
55721,Africa
9556,Antarctica
46954,Antarctica
8807,Antarctica
26839,Antarctica
22123,Antarctica
21694,Antarctica
17013,Africa
8378,Antarctica
30073,Antarctica
5295,Europe
49574,Africa
10342,Antarctica
10940,North America
19231,Antarctica
30144,Antarctica
30409,Africa
50153,Antarctica
5830,Africa
5157,Europe
29035,Antarctica
15763,Antarctica
29672,Antarctica
21142,Antarctica
55554,Asia
50112,Antarctica
18615,Antarctica
8261,Antarctica
19943,Antarctica
13266,Antarctica
6058,Africa
1769,Antarctica
8028,Antarctica
25338,Antarctica
55238,Africa
11345,Antarctica
21973,Antarctica
305,Africa
33659,Africa
48520,Antarctica
40123,Africa
57081,Africa
45899,Asia
4380,Antarctica
54346,Africa
13991,Antarctica
23744,North America
52995,Africa
9576,Antarctica
3551,Antarctica
53265,Africa
48458,Antarctica
19993,Antarctica
52418,Asia
26194,Antarctica
21307,Antarctica
16410,Antarctica
6590,Africa
46975,Antarctica
2619,Antarctica
10430,Antarctica
54598,Asia
1754,Antarctica
17934,Europe
49997,Antarctica
47253,Africa
13987,Antarctica
16529,Antarctica
8999,Antarctica
30126,Antarctica
53846,Africa
13239,Antarctica
11269,Antarctica
18876,Europe
9539,Antarctica
1965,Antarctica
21676,Antarctica
51313,Africa
1694,Antarctica
8495,Antarctica
14438,Antarctica
38862,Africa
31315,Europe
29824,Antarctica
6442,Africa
2196,Antarctica
17020,Africa
53555,Africa
18921,Antarctica
29734,Antarctica
9893,Antarctica
55349,Antarctica
5717,Africa
53083,Africa
40452,Africa
24700,Antarctica
28870,Antarctica
25283,Antarctica
11418,Antarctica
