Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2022,City,San Diego,Police,Police Officer II,False,False,,87256,105435,,102664,246910,12871,22464,384909,20029,0,0,7532,27561,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,125301,201250,41263,13752,381566,0,0,4508,19000,23508,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,69389,83886,,28837,256533,32027,32616,350013,21467,0,0,20750,42217,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Retirement,Retirement Administrator,False,False,,106371,424736,,335016,0,0,12739,347755,19860,0,17932,0,37792,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,122846,202222,5342,14703,345113,21792,0,0,17812,39604,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,124604,162507,22738,30156,340005,30699,0,0,8236,38935,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,97864,118414,,116190,177546,0,45680,339416,0,0,4815,8078,12893,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,City Attorney,Deputy City Attorney,False,False,,24107,276494,,202608,0,0,134310,336918,12763,0,12015,22943,47721,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,102445,161740,55473,14815,334473,0,0,3703,15042,18745,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Officer II,False,False,,87256,105435,,102664,202619,7330,17698,330311,21349,0,0,19000,40349,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Chief,False,False,,83242,315328,,254442,0,17040,25202,296684,0,0,8420,19667,28087,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Prevention Inspector II,False,False,,69389,83886,,78213,91485,87281,36594,293573,19217,0,0,7466,26683,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Development Services,Structural Engineering Senior,False,False,,98446,118997,,113044,106931,9368,60312,289655,8832,0,14311,197,23340,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,124584,141255,0,23498,289337,26646,0,0,19000,45646,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Officer II,False,False,,87256,105435,,102640,154351,9092,22804,288887,19369,0,0,8551,27920,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Development Services,Structural Engineering Senior,False,False,,98446,118997,,116178,129799,9368,31641,286986,20441,0,17352,22125,59918,2.5% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,97864,118414,,110094,105811,9674,59761,285340,27364,0,0,20750,48114,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,City Attorney,Deputy City Attorney,False,False,,24107,276494,,191716,0,0,92785,284501,12056,0,11097,22916,46069,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,97864,118414,,111752,112381,9923,48330,282386,28585,0,0,20750,49335,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Executive Assistant Police Chief,False,False,,83242,315328,,238302,0,15959,26213,280474,0,0,7886,16278,24164,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Retirement,Retirement General Counsel,False,False,,106371,424736,,279868,0,0,-723,279145,30103,0,2798,18396,51297,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Chief,False,False,,83242,315328,,249926,0,15818,13316,279060,0,0,7623,246,7869,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,97864,118414,,110852,138799,2008,26608,278267,0,0,4478,20646,25124,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Development Services,Structural Engineering Senior,False,False,,98446,118997,,115242,115752,9455,36824,277273,18365,0,20705,14000,53070,2.5% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,124634,117857,0,34106,276597,24226,0,0,0,24226,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Captain,False,False,,79955,96782,,95205,129033,0,50517,274755,20209,0,0,13708,33917,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Assistant Police Chief,False,False,,83242,315328,,227224,0,15449,31322,273995,0,0,7519,7532,15051,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Retirement,Assistant Retirement Administrator,False,False,,106371,424736,,279868,0,0,-5989,273879,36637,0,16583,21500,74720,2.5% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Captain,False,False,,79955,96782,,49937,207528,0,16156,273621,0,0,3473,20750,24223,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Captain,False,False,,79955,96782,,57373,156902,0,58065,272340,0,0,3702,15687,19389,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Officer II,False,False,,87256,105435,,91003,157846,512,22210,271571,20345,0,0,19000,39345,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Captain,False,False,,79955,96782,,54456,184326,0,29935,268717,21695,0,0,20750,42445,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,City Attorney,Deputy City Attorney,False,False,,24107,276494,,193163,0,0,74985,268148,10061,0,10899,13970,34930,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Development Services,Structural Engineering Senior,False,False,,98446,118997,,115241,110303,8993,33578,268115,19587,0,16221,16000,51808,2.5% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,97864,118414,,91226,130318,8891,37678,268113,21181,0,0,20750,41931,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Captain,False,False,,79955,96782,,95205,125585,7453,39073,267316,23428,0,0,20750,44178,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Assistant Police Chief,False,False,,83242,315328,,227224,0,14933,25142,267299,4564,0,6671,21500,32735,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Captain,False,False,,79955,96782,,95218,116695,8328,47035,267276,24046,0,0,20750,44796,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Assistant Police Chief,False,False,,83242,315328,,227224,0,15218,24732,267174,42208,0,0,17966,60174,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Assistant Police Chief,False,False,,83242,315328,,227588,0,15218,23010,265816,19776,0,3842,21500,45118,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Assistant Police Chief,False,False,,83242,315328,,223168,0,15218,27270,265656,0,0,7248,9041,16289,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,City Attorney,Deputy City Attorney,False,False,,24107,276494,,171246,0,11014,83385,265645,9303,0,9820,23510,42633,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Captain,False,False,,79955,96782,,44955,177873,1208,39786,263822,21213,0,0,1314,22527,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Office Of The Chief Operating Officer,Chief Financial Officer,False,False,,83242,315328,,243487,0,15818,4388,263693,22473,0,2529,21500,46502,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Fighter III,False,False,,62733,75712,,35550,174823,0,52754,263127,0,0,2873,7313,10186,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Officer II,False,False,,87256,105435,,82170,133056,0,47302,262528,0,0,4181,19000,23181,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,124604,120609,0,16190,261403,25334,0,0,18396,43730,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,97864,118414,,82427,124884,6177,47357,260845,0,0,4546,16391,20937,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Detective,False,False,,91624,110698,,107788,130984,0,20769,259541,0,0,3856,7126,10982,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,69389,83886,,41477,187886,6303,23331,258997,20482,0,0,7062,27544,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Captain,False,False,,79955,96782,,61035,169373,0,28587,258995,19986,0,0,15275,35261,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,125132,113761,0,19614,258507,24220,0,0,18396,42616,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,City Attorney,Deputy City Attorney,False,False,,24107,276494,,171394,0,9026,78021,258441,8301,0,10257,8608,27166,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Assistant Police Chief,False,False,,83242,315328,,221240,0,15218,21667,258125,0,0,7225,21500,28725,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Fighter II,False,False,,59758,72114,,52181,168479,5028,31939,257627,16590,0,0,5433,22023,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,125343,90632,0,41621,257596,29454,0,0,0,29454,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,124604,80395,9662,40554,255215,29741,0,0,13100,42841,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,124604,83633,30445,15949,254631,25619,0,0,19000,44619,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,123998,79812,14964,35036,253810,29202,0,0,18614,47816,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Development Services,Structural Engineering Associate,False,False,,85426,103126,,99922,101449,7918,43917,253206,6311,0,13446,19772,39529,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,124604,74244,14486,38089,251423,22157,0,0,18396,40553,3.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,124520,91024,6572,29169,251285,23240,0,0,7532,30772,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55-No COL Ben,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Office Of The Chief Operating Officer,Assistant To The Chief Operating Officer,False,False,,106371,424736,,250251,0,0,0,250251,0,0,0,0,0,N/A,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Office Of The Chief Operating Officer,Deputy Chief Operating Officer,False,False,,83242,315328,,243487,0,0,6214,249701,31592,0,14685,11357,57634,2.5% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Officer II,False,False,,87256,105435,,102640,111578,12248,23095,249561,22128,0,0,1514,23642,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Office Of The Chief Operating Officer,Deputy Chief Operating Officer,False,False,,83242,315328,,243487,0,0,5970,249457,13112,0,13250,16278,42640,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,115138,110348,3746,19985,249217,24994,0,0,19000,43994,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,97864,118414,,117767,66588,16491,47869,248715,27414,0,0,6986,34400,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,120531,78598,16250,33126,248505,25306,0,0,18836,44142,3.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,City Attorney,Assistant City Attorney,False,False,,106371,424736,,224621,0,13883,5057,243561,13088,0,12789,15692,41569,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,124634,86259,9385,23200,243478,0,0,4638,13500,18138,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Information Technology,Department Director,False,False,,83242,315328,,225862,0,14095,2891,242848,30914,0,2398,16974,50286,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Office Of The Chief Operating Officer,Deputy Chief Operating Officer,False,False,,83242,315328,,230949,0,0,11690,242639,29965,0,13972,7532,51469,2.5% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Captain,False,False,,79955,96782,,52545,177925,0,11950,242420,20689,0,0,20750,41439,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,City Attorney,Deputy City Attorney,False,False,,24107,276494,,174426,0,10862,56041,241329,9469,0,10339,18250,38058,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,124634,85706,8223,22385,240948,24394,0,0,490,24884,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,125020,98676,35,17027,240758,13861,0,2042,15000,30903,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Officer III,False,False,,91624,110698,,107763,99644,9191,23307,239905,0,0,4138,19000,23138,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Officer II,False,False,,87256,105435,,102640,84579,16271,36116,239606,23478,0,0,0,23478,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,City Attorney,Deputy City Attorney,False,False,,24107,276494,,167716,0,0,71227,238943,10170,0,9465,8608,28243,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Captain,False,False,,79955,96782,,65887,119457,12670,40880,238894,22268,0,0,13628,35896,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Office Of The City Auditor,City Auditor,False,False,,83242,315328,,228593,0,0,9953,238546,27538,0,13830,7183,48551,2.5% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,97864,118414,,117800,82774,0,37884,238458,26272,0,0,20750,47022,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,124634,87381,8615,17589,238219,26428,0,0,19000,45428,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,124843,83382,6453,22896,237574,26233,0,0,209,26442,3.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Captain,False,False,,79955,96782,,95205,92572,0,49466,237243,0,0,4010,20750,24760,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,97864,118414,,91259,104567,1502,39735,237063,0,0,4642,20750,25392,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,City Attorney,Deputy City Attorney,False,False,,24107,276494,,181408,0,11455,44085,236948,11350,0,10323,24100,45773,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Personnel,Personnel Director,False,False,,83242,315328,,213266,0,14079,9585,236930,28021,0,13754,1602,43377,2.5% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Office Of The Mayor,Mayor,True,False,,231174,231174,,227442,0,0,9409,236851,65730,0,6823,7152,79705,3.5% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,97864,118414,,82140,132302,0,22383,236825,26094,0,0,20750,46844,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Captain,False,False,,160846,192670,,187555,0,12896,36125,236576,0,0,6493,0,6493,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,124604,68620,2988,40320,236532,23759,0,0,18654,42413,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,121653,81329,7409,26134,236525,26911,0,0,18388,45299,3.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Captain,False,False,,160846,192670,,184799,0,13141,38215,236155,35147,0,0,0,35147,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Captain,False,False,,160846,192670,,187572,0,13546,35008,236126,0,0,6693,13500,20193,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Marine Safety Lieutenant,False,False,,81786,98758,,96695,92774,6884,38683,235036,0,0,17031,18,17049,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,General Services,Department Director,False,False,,83242,315328,,208764,0,13189,13066,235019,23373,0,13428,1013,37814,2.5% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Police,Police Sergeant,False,False,,105872,128003,,125741,76420,13419,19370,234950,0,0,4623,19000,23623,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Development Services,Structural Engineering Associate,False,False,,85426,103126,,97942,90616,0,46065,234623,5509,0,12302,5742,23553,1.0% @ 55,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,97864,118414,,72288,126380,866,34681,234215,25214,0,0,20750,45964,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
2022,City,San Diego,Fire-Rescue,Fire Captain,False,False,,79955,96782,,56126,141273,19175,17167,233741,18288,0,0,15931,34219,3.0% @ 50,www.sandiego.gov,1368395,06/27/2023,San Diego,,False,
